DateTime,CO2
1/16/2024 0:50,563
1/16/2024 0:55,565
1/16/2024 1:00,567
1/16/2024 1:05,565
1/16/2024 1:10,563
1/16/2024 1:15,566
1/16/2024 1:20,565
1/16/2024 1:25,563
1/16/2024 1:30,562
1/16/2024 1:35,558
1/16/2024 1:40,560
1/16/2024 1:45,565
1/16/2024 1:50,569
1/16/2024 1:55,570
1/16/2024 2:00,573
1/16/2024 2:05,570
1/16/2024 2:10,565
1/16/2024 2:15,570
1/16/2024 2:20,567
1/16/2024 2:25,565
1/16/2024 2:30,561
1/16/2024 2:35,560
1/16/2024 2:40,554
1/16/2024 2:45,549
1/16/2024 2:50,552
1/16/2024 2:55,546
1/16/2024 3:00,547
1/16/2024 3:05,548
1/16/2024 3:10,551
1/16/2024 3:15,545
1/16/2024 3:20,548
1/16/2024 3:25,544
1/16/2024 3:30,558
1/16/2024 3:35,557
1/16/2024 3:40,560
1/16/2024 3:45,559
1/16/2024 3:50,564
1/16/2024 3:55,565
1/16/2024 4:00,567
1/16/2024 4:05,555
1/16/2024 4:10,549
1/16/2024 4:15,548
1/16/2024 4:20,534
1/16/2024 4:25,564
1/16/2024 4:30,566
1/16/2024 4:35,550
1/16/2024 4:40,554
1/16/2024 4:45,558
1/16/2024 4:50,555
1/16/2024 4:55,549
1/16/2024 5:00,553
1/16/2024 5:05,555
1/16/2024 5:10,559
1/16/2024 5:15,554
1/16/2024 5:20,549
1/16/2024 5:25,559
1/16/2024 5:30,549
1/16/2024 5:35,546
1/16/2024 5:40,544
1/16/2024 5:45,543
1/16/2024 5:50,541
1/16/2024 5:55,549
1/16/2024 6:00,544
1/16/2024 6:05,549
1/16/2024 6:10,551
1/16/2024 6:15,560
1/16/2024 6:20,565
1/16/2024 6:25,564
1/16/2024 6:30,569
1/16/2024 6:35,574
1/16/2024 6:40,585
1/16/2024 6:45,584
1/16/2024 6:50,574
1/16/2024 6:55,578
1/16/2024 7:00,575
1/16/2024 7:05,572
1/16/2024 7:10,569
1/16/2024 7:15,565
1/16/2024 7:20,569
1/16/2024 7:25,564
1/16/2024 7:30,569
1/16/2024 7:35,574
1/16/2024 7:40,579
1/16/2024 7:45,584
1/16/2024 7:50,579
1/16/2024 7:55,567
1/16/2024 8:00,561
1/16/2024 8:05,571
1/16/2024 8:10,561
1/16/2024 8:15,559
1/16/2024 8:20,556
1/16/2024 8:25,567
1/16/2024 8:30,566
1/16/2024 8:35,563
1/16/2024 8:40,561
1/16/2024 8:45,566
1/16/2024 8:50,563
1/16/2024 8:55,562
1/16/2024 9:00,561
1/16/2024 9:05,561
1/16/2024 9:10,560
1/16/2024 9:15,558
1/16/2024 9:20,557
1/16/2024 9:25,556
1/16/2024 9:30,551
1/16/2024 9:35,561
1/16/2024 9:40,556
1/16/2024 9:45,563
1/16/2024 9:50,561
1/16/2024 9:55,557
1/16/2024 10:00,556
1/16/2024 10:05,563
1/16/2024 10:10,587
1/16/2024 10:15,585
1/16/2024 10:20,582
1/16/2024 10:25,576
1/16/2024 10:30,579
1/16/2024 10:35,581
1/16/2024 10:40,584
1/16/2024 10:45,589
1/16/2024 10:50,590
1/16/2024 10:55,592
1/16/2024 11:00,594
1/16/2024 11:05,596
1/16/2024 11:10,600
1/16/2024 11:15,602
1/16/2024 11:20,610
1/16/2024 11:25,615
1/16/2024 11:30,618
1/16/2024 11:35,619
1/16/2024 11:40,618
1/16/2024 11:45,620
1/16/2024 11:50,614
1/16/2024 11:55,608
1/16/2024 12:00,603
1/16/2024 12:05,598
1/16/2024 12:10,590
1/16/2024 12:15,595
1/16/2024 12:20,554
1/16/2024 12:25,556
1/16/2024 12:30,556
1/16/2024 12:35,561
1/16/2024 12:40,570
1/16/2024 12:45,569
1/16/2024 12:50,554
1/16/2024 12:55,564
1/16/2024 13:00,560
1/16/2024 13:05,559
1/16/2024 13:10,564
1/16/2024 13:15,577
1/16/2024 13:20,575
1/16/2024 13:25,579
1/16/2024 13:30,576
1/16/2024 13:35,574
1/16/2024 13:40,570
1/16/2024 13:45,569
1/16/2024 13:50,564
1/16/2024 13:55,576
1/16/2024 14:00,575
1/16/2024 14:05,580
1/16/2024 14:10,585
1/16/2024 14:15,581
1/16/2024 14:20,580
1/16/2024 14:25,571
1/16/2024 14:30,575
1/16/2024 14:35,590
1/16/2024 14:40,602
1/16/2024 14:45,607
1/16/2024 14:50,613
1/16/2024 14:55,629
1/16/2024 15:00,647
1/16/2024 15:05,654
1/16/2024 15:10,634
1/16/2024 15:15,619
1/16/2024 15:20,608
1/16/2024 15:25,606
1/16/2024 15:30,601
1/16/2024 15:35,598
1/16/2024 15:40,595
1/16/2024 15:45,590
1/16/2024 15:50,589
1/16/2024 15:55,587
1/16/2024 16:00,586
1/16/2024 16:05,590
1/16/2024 16:10,591
1/16/2024 16:15,595
1/16/2024 16:20,598
1/16/2024 16:25,600
1/16/2024 16:30,595
1/16/2024 16:35,605
1/16/2024 16:40,596
1/16/2024 16:45,601
1/16/2024 16:50,591
1/16/2024 16:55,604
1/16/2024 17:00,600
1/16/2024 17:05,602
1/16/2024 17:10,595
1/16/2024 17:15,584
1/16/2024 17:20,587
1/16/2024 17:25,585
1/16/2024 17:30,584
1/16/2024 17:35,590
1/16/2024 17:40,582
1/16/2024 17:45,584
1/16/2024 17:50,580
1/16/2024 17:55,572
1/16/2024 18:00,579
1/16/2024 18:05,574
1/16/2024 18:10,583
1/16/2024 18:15,579
1/16/2024 18:20,584
1/16/2024 18:25,579
1/16/2024 18:30,565
1/16/2024 18:35,574
1/16/2024 18:40,580
1/16/2024 18:45,585
1/16/2024 18:50,591
1/16/2024 18:55,595
1/16/2024 19:00,601
1/16/2024 19:05,591
1/16/2024 19:10,582
1/16/2024 19:15,575
1/16/2024 19:20,565
1/16/2024 19:25,561
1/16/2024 19:30,560
1/16/2024 19:35,560
1/16/2024 19:40,552
1/16/2024 19:45,550
1/16/2024 19:50,552
1/16/2024 19:55,555
1/16/2024 20:00,552
1/16/2024 20:05,545
1/16/2024 20:10,536
1/16/2024 20:15,535
1/16/2024 20:20,540
1/16/2024 20:25,555
1/16/2024 20:30,553
1/16/2024 20:35,552
1/16/2024 20:40,550
1/16/2024 20:45,557
1/16/2024 20:50,554
1/16/2024 20:55,550
1/16/2024 21:00,549
1/16/2024 21:05,547
1/16/2024 21:10,540
1/16/2024 21:15,545
1/16/2024 21:20,540
1/16/2024 21:25,546
1/16/2024 21:30,542
1/16/2024 21:35,541
1/16/2024 21:40,540
1/16/2024 21:45,555
1/16/2024 21:50,550
1/16/2024 21:55,538
1/16/2024 22:00,536
1/16/2024 22:05,545
1/16/2024 22:10,542
1/16/2024 22:15,545
1/16/2024 22:20,544
1/16/2024 22:25,540
1/16/2024 22:30,546
1/16/2024 22:35,542
1/16/2024 22:40,545
1/16/2024 22:45,545
1/16/2024 22:50,542
1/16/2024 22:55,545
1/16/2024 23:00,545
1/16/2024 23:05,550
1/16/2024 23:10,551
1/16/2024 23:15,550
1/16/2024 23:20,548
1/16/2024 23:25,545
1/16/2024 23:30,548
1/16/2024 23:35,550
1/16/2024 23:40,547
1/16/2024 23:45,545
1/16/2024 23:50,543
1/16/2024 23:55,546
1/17/2024 0:00,545
1/17/2024 0:05,543
1/17/2024 0:10,542
1/17/2024 0:15,546
1/17/2024 0:20,540
1/17/2024 0:25,545
1/17/2024 0:30,551
1/17/2024 0:35,552
1/17/2024 0:40,555
1/17/2024 0:45,552
1/17/2024 0:50,547
1/17/2024 0:55,552
1/17/2024 1:00,549
1/17/2024 1:05,547
1/17/2024 1:10,543
1/17/2024 1:15,542
1/17/2024 1:20,554
1/17/2024 1:25,559
1/17/2024 1:30,562
1/17/2024 1:35,556
1/17/2024 1:40,557
1/17/2024 1:45,558
1/17/2024 1:50,557
1/17/2024 1:55,555
1/17/2024 2:00,553
1/17/2024 2:05,554
1/17/2024 2:10,568
1/17/2024 2:15,567
1/17/2024 2:20,570
1/17/2024 2:25,569
1/17/2024 2:30,574
1/17/2024 2:35,575
1/17/2024 2:40,577
1/17/2024 2:45,565
1/17/2024 2:50,559
1/17/2024 2:55,558
1/17/2024 3:00,544
1/17/2024 3:05,559
1/17/2024 3:10,561
1/17/2024 3:15,549
1/17/2024 3:20,550
1/17/2024 3:25,553
1/17/2024 3:30,550
1/17/2024 3:35,549
1/17/2024 3:40,548
1/17/2024 3:45,550
1/17/2024 3:50,554
1/17/2024 3:55,549
1/17/2024 4:00,548
1/17/2024 4:05,554
1/17/2024 4:10,544
1/17/2024 4:15,541
1/17/2024 4:20,546
1/17/2024 4:25,541
1/17/2024 4:30,539
1/17/2024 4:35,542
1/17/2024 4:40,546
1/17/2024 4:45,544
1/17/2024 4:50,546
1/17/2024 4:55,555
1/17/2024 5:00,560
1/17/2024 5:05,559
1/17/2024 5:10,564
1/17/2024 5:15,569
1/17/2024 5:20,572
1/17/2024 5:25,579
1/17/2024 5:30,569
1/17/2024 5:35,573
1/17/2024 5:40,570
1/17/2024 5:45,567
1/17/2024 5:50,564
1/17/2024 5:55,560
1/17/2024 6:00,564
1/17/2024 6:05,559
1/17/2024 6:10,564
1/17/2024 6:15,569
1/17/2024 6:20,574
1/17/2024 6:25,579
1/17/2024 6:30,574
1/17/2024 6:35,562
1/17/2024 6:40,556
1/17/2024 6:45,566
1/17/2024 6:50,556
1/17/2024 6:55,554
1/17/2024 7:00,551
1/17/2024 7:05,562
1/17/2024 7:10,561
1/17/2024 7:15,558
1/17/2024 7:20,556
1/17/2024 7:25,561
1/17/2024 7:30,558
1/17/2024 7:35,557
1/17/2024 7:40,556
1/17/2024 7:45,556
1/17/2024 7:50,555
1/17/2024 7:55,553
1/17/2024 8:00,552
1/17/2024 8:05,551
1/17/2024 8:10,549
1/17/2024 8:15,556
1/17/2024 8:20,551
1/17/2024 8:25,558
1/17/2024 8:30,556
1/17/2024 8:35,552
1/17/2024 8:40,551
1/17/2024 8:45,558
1/17/2024 8:50,582
1/17/2024 8:55,580
1/17/2024 9:00,577
1/17/2024 9:05,571
1/17/2024 9:10,574
1/17/2024 9:15,576
1/17/2024 9:20,585
1/17/2024 9:25,592
1/17/2024 9:30,593
1/17/2024 9:35,597
1/17/2024 9:40,601
1/17/2024 9:45,597
1/17/2024 9:50,595
1/17/2024 9:55,590
1/17/2024 10:00,592
1/17/2024 10:05,594
1/17/2024 10:10,597
1/17/2024 10:15,598
1/17/2024 10:20,582
1/17/2024 10:25,571
1/17/2024 10:30,565
1/17/2024 10:35,570
1/17/2024 10:40,569
1/17/2024 10:45,559
1/17/2024 10:50,564
1/17/2024 10:55,556
1/17/2024 11:00,549
1/17/2024 11:05,551
1/17/2024 11:10,551
1/17/2024 11:15,556
1/17/2024 11:20,565
1/17/2024 11:25,564
1/17/2024 11:30,549
1/17/2024 11:35,559
1/17/2024 11:40,555
1/17/2024 11:45,554
1/17/2024 11:50,559
1/17/2024 11:55,572
1/17/2024 12:00,570
1/17/2024 12:05,574
1/17/2024 12:10,571
1/17/2024 12:15,569
1/17/2024 12:20,565
1/17/2024 12:25,564
1/17/2024 12:30,559
1/17/2024 12:35,565
1/17/2024 12:40,570
1/17/2024 12:45,575
1/17/2024 12:50,574
1/17/2024 12:55,576
1/17/2024 13:00,575
1/17/2024 13:05,566
1/17/2024 13:10,570
1/17/2024 13:15,581
1/17/2024 13:20,584
1/17/2024 13:25,597
1/17/2024 13:30,595
1/17/2024 13:35,586
1/17/2024 13:40,585
1/17/2024 13:45,590
1/17/2024 13:50,585
1/17/2024 13:55,586
1/17/2024 14:00,590
1/17/2024 14:05,592
1/17/2024 14:10,596
1/17/2024 14:15,598
1/17/2024 14:20,600
1/17/2024 14:25,604
1/17/2024 14:30,605
1/17/2024 14:35,617
1/17/2024 14:40,626
1/17/2024 14:45,639
1/17/2024 14:50,657
1/17/2024 14:55,669
1/17/2024 15:00,678
1/17/2024 15:05,689
1/17/2024 15:10,710
1/17/2024 15:15,689
1/17/2024 15:20,671
1/17/2024 15:25,654
1/17/2024 15:30,632
1/17/2024 15:35,617
1/17/2024 15:40,604
1/17/2024 15:45,597
1/17/2024 15:50,582
1/17/2024 15:55,579
1/17/2024 16:00,582
1/17/2024 16:05,580
1/17/2024 16:10,579
1/17/2024 16:15,585
1/17/2024 16:20,577
1/17/2024 16:25,579
1/17/2024 16:30,575
1/17/2024 16:35,567
1/17/2024 16:40,574
1/17/2024 16:45,569
1/17/2024 16:50,578
1/17/2024 16:55,574
1/17/2024 17:00,579
1/17/2024 17:05,574
1/17/2024 17:10,560
1/17/2024 17:15,569
1/17/2024 17:20,558
1/17/2024 17:25,580
1/17/2024 17:30,578
1/17/2024 17:35,580
1/17/2024 17:40,576
1/17/2024 17:45,582
1/17/2024 17:50,580
1/17/2024 17:55,576
1/17/2024 18:00,575
1/17/2024 18:05,571
1/17/2024 18:10,570
1/17/2024 18:15,570
1/17/2024 18:20,562
1/17/2024 18:25,560
1/17/2024 18:30,562
1/17/2024 18:35,565
1/17/2024 18:40,562
1/17/2024 18:45,555
1/17/2024 18:50,546
1/17/2024 18:55,545
1/17/2024 19:00,550
1/17/2024 19:05,565
1/17/2024 19:10,563
1/17/2024 19:15,562
1/17/2024 19:20,560
1/17/2024 19:25,567
1/17/2024 19:30,564
1/17/2024 19:35,560
1/17/2024 19:40,559
1/17/2024 19:45,557
1/17/2024 19:50,550
1/17/2024 19:55,545
1/17/2024 20:00,550
1/17/2024 20:05,556
1/17/2024 20:10,552
1/17/2024 20:15,551
1/17/2024 20:20,550
1/17/2024 20:25,565
1/17/2024 20:30,560
1/17/2024 20:35,548
1/17/2024 20:40,546
1/17/2024 20:45,555
1/17/2024 20:50,552
1/17/2024 20:55,555
1/17/2024 21:00,554
1/17/2024 21:05,550
1/17/2024 21:10,548
1/17/2024 21:15,547
1/17/2024 21:20,555
1/17/2024 21:25,555
1/17/2024 21:30,552
1/17/2024 21:35,555
1/17/2024 21:40,555
1/17/2024 21:45,560
1/17/2024 21:50,561
1/17/2024 21:55,560
1/17/2024 22:00,558
1/17/2024 22:05,555
1/17/2024 22:10,558
1/17/2024 22:15,560
1/17/2024 22:20,557
1/17/2024 22:25,555
1/17/2024 22:30,553
1/17/2024 22:35,556
1/17/2024 22:40,555
1/17/2024 22:45,553
1/17/2024 22:50,552
1/17/2024 22:55,548
1/17/2024 23:00,550
1/17/2024 23:05,555
1/17/2024 23:10,561
1/17/2024 23:15,562
1/17/2024 23:20,565
1/17/2024 23:25,562
1/17/2024 23:30,557
1/17/2024 23:35,562
1/17/2024 23:40,559
1/17/2024 23:45,557
1/17/2024 23:50,553
1/17/2024 23:55,552
1/18/2024 0:00,547
1/18/2024 0:05,552
1/18/2024 0:10,555
1/18/2024 0:15,549
1/18/2024 0:20,550
1/18/2024 0:25,551
1/18/2024 0:30,550
1/18/2024 0:35,548
1/18/2024 0:40,546
1/18/2024 0:45,547
1/18/2024 0:50,561
1/18/2024 0:55,560
1/18/2024 1:00,563
1/18/2024 1:05,562
1/18/2024 1:10,567
1/18/2024 1:15,568
1/18/2024 1:20,570
1/18/2024 1:25,572
1/18/2024 1:30,577
1/18/2024 1:35,576
1/18/2024 1:40,567
1/18/2024 1:45,582
1/18/2024 1:50,584
1/18/2024 1:55,568
1/18/2024 2:00,572
1/18/2024 2:05,576
1/18/2024 2:10,573
1/18/2024 2:15,567
1/18/2024 2:20,571
1/18/2024 2:25,573
1/18/2024 2:30,577
1/18/2024 2:35,572
1/18/2024 2:40,567
1/18/2024 2:45,577
1/18/2024 2:50,567
1/18/2024 2:55,564
1/18/2024 3:00,562
1/18/2024 3:05,561
1/18/2024 3:10,559
1/18/2024 3:15,557
1/18/2024 3:20,562
1/18/2024 3:25,567
1/18/2024 3:30,569
1/18/2024 3:35,573
1/18/2024 3:40,578
1/18/2024 3:45,577
1/18/2024 3:50,582
1/18/2024 3:55,587
1/18/2024 4:00,598
1/18/2024 4:05,597
1/18/2024 4:10,587
1/18/2024 4:15,591
1/18/2024 4:20,588
1/18/2024 4:25,585
1/18/2024 4:30,582
1/18/2024 4:35,578
1/18/2024 4:40,582
1/18/2024 4:45,577
1/18/2024 4:50,582
1/18/2024 4:55,587
1/18/2024 5:00,592
1/18/2024 5:05,597
1/18/2024 5:10,600
1/18/2024 5:15,588
1/18/2024 5:20,582
1/18/2024 5:25,592
1/18/2024 5:30,582
1/18/2024 5:35,580
1/18/2024 5:40,577
1/18/2024 5:45,588
1/18/2024 5:50,587
1/18/2024 5:55,584
1/18/2024 6:00,582
1/18/2024 6:05,587
1/18/2024 6:10,584
1/18/2024 6:15,583
1/18/2024 6:20,582
1/18/2024 6:25,582
1/18/2024 6:30,581
1/18/2024 6:35,579
1/18/2024 6:40,578
1/18/2024 6:45,577
1/18/2024 6:50,572
1/18/2024 6:55,582
1/18/2024 7:00,577
1/18/2024 7:05,584
1/18/2024 7:10,582
1/18/2024 7:15,578
1/18/2024 7:20,577
1/18/2024 7:25,584
1/18/2024 7:30,603
1/18/2024 7:35,608
1/18/2024 7:40,605
1/18/2024 7:45,612
1/18/2024 7:50,611
1/18/2024 7:55,602
1/18/2024 8:00,615
1/18/2024 8:05,618
1/18/2024 8:10,620
1/18/2024 8:15,621
1/18/2024 8:20,625
1/18/2024 8:25,630
1/18/2024 8:30,632
1/18/2024 8:35,618
1/18/2024 8:40,615
1/18/2024 8:45,607
1/18/2024 8:50,602
1/18/2024 8:55,600
1/18/2024 9:00,597
1/18/2024 9:05,585
1/18/2024 9:10,581
1/18/2024 9:15,583
1/18/2024 9:20,582
1/18/2024 9:25,572
1/18/2024 9:30,577
1/18/2024 9:35,569
1/18/2024 9:40,562
1/18/2024 9:45,564
1/18/2024 9:50,564
1/18/2024 9:55,569
1/18/2024 10:00,575
1/18/2024 10:05,577
1/18/2024 10:10,582
1/18/2024 10:15,585
1/18/2024 10:20,588
1/18/2024 10:25,587
1/18/2024 10:30,592
1/18/2024 10:35,605
1/18/2024 10:40,603
1/18/2024 10:45,607
1/18/2024 10:50,604
1/18/2024 10:55,602
1/18/2024 11:00,598
1/18/2024 11:05,597
1/18/2024 11:10,592
1/18/2024 11:15,594
1/18/2024 11:20,596
1/18/2024 11:25,600
1/18/2024 11:30,601
1/18/2024 11:35,602
1/18/2024 11:40,603
1/18/2024 11:45,601
1/18/2024 11:50,605
1/18/2024 11:55,615
1/18/2024 12:00,614
1/18/2024 12:05,627
1/18/2024 12:10,625
1/18/2024 12:15,616
1/18/2024 12:20,615
1/18/2024 12:25,605
1/18/2024 12:30,600
1/18/2024 12:35,598
1/18/2024 12:40,605
1/18/2024 12:45,594
1/18/2024 12:50,596
1/18/2024 12:55,600
1/18/2024 13:00,601
1/18/2024 13:05,603
1/18/2024 13:10,605
1/18/2024 13:15,607
1/18/2024 13:20,605
1/18/2024 13:25,605
1/18/2024 13:30,595
1/18/2024 13:35,593
1/18/2024 13:40,585
1/18/2024 13:45,577
1/18/2024 13:50,572
1/18/2024 13:55,582
1/18/2024 14:00,573
1/18/2024 14:05,578
1/18/2024 14:10,569
1/18/2024 14:15,582
1/18/2024 14:20,578
1/18/2024 14:25,580
1/18/2024 14:30,565
1/18/2024 14:35,562
1/18/2024 14:40,565
1/18/2024 14:45,563
1/18/2024 14:50,562
1/18/2024 14:55,568
1/18/2024 15:00,560
1/18/2024 15:05,562
1/18/2024 15:10,558
1/18/2024 15:15,550
1/18/2024 15:20,557
1/18/2024 15:25,552
1/18/2024 15:30,561
1/18/2024 15:35,557
1/18/2024 15:40,562
1/18/2024 15:45,557
1/18/2024 15:50,548
1/18/2024 15:55,557
1/18/2024 16:00,546
1/18/2024 16:05,568
1/18/2024 16:10,563
1/18/2024 16:15,565
1/18/2024 16:20,561
1/18/2024 16:25,567
1/18/2024 16:30,565
1/18/2024 16:35,561
1/18/2024 16:40,560
1/18/2024 16:45,556
1/18/2024 16:50,555
1/18/2024 16:55,555
1/18/2024 17:00,547
1/18/2024 17:05,545
1/18/2024 17:10,547
1/18/2024 17:15,550
1/18/2024 17:20,547
1/18/2024 17:25,547
1/18/2024 17:30,551
1/18/2024 17:35,550
1/18/2024 17:40,559
1/18/2024 17:45,562
1/18/2024 17:50,568
1/18/2024 17:55,567
1/18/2024 18:00,565
1/18/2024 18:05,568
1/18/2024 18:10,569
1/18/2024 18:15,565
1/18/2024 18:20,564
1/18/2024 18:25,562
1/18/2024 18:30,555
1/18/2024 18:35,550
1/18/2024 18:40,555
1/18/2024 18:45,561
1/18/2024 18:50,557
1/18/2024 18:55,556
1/18/2024 19:00,555
1/18/2024 19:05,570
1/18/2024 19:10,565
1/18/2024 19:15,563
1/18/2024 19:20,561
1/18/2024 19:25,570
1/18/2024 19:30,567
1/18/2024 19:35,570
1/18/2024 19:40,569
1/18/2024 19:45,565
1/18/2024 19:50,563
1/18/2024 19:55,562
1/18/2024 20:00,570
1/18/2024 20:05,572
1/18/2024 20:10,567
1/18/2024 20:15,570
1/18/2024 20:20,570
1/18/2024 20:25,575
1/18/2024 20:30,576
1/18/2024 20:35,575
1/18/2024 20:40,573
1/18/2024 20:45,570
1/18/2024 20:50,573
1/18/2024 20:55,575
1/18/2024 21:00,577
1/18/2024 21:05,575
1/18/2024 21:10,573
1/18/2024 21:15,576
1/18/2024 21:20,575
1/18/2024 21:25,573
1/18/2024 21:30,572
1/18/2024 21:35,568
1/18/2024 21:40,570
1/18/2024 21:45,575
1/18/2024 21:50,580
1/18/2024 21:55,581
1/18/2024 22:00,584
1/18/2024 22:05,581
1/18/2024 22:10,576
1/18/2024 22:15,581
1/18/2024 22:20,578
1/18/2024 22:25,576
1/18/2024 22:30,572
1/18/2024 22:35,571
1/18/2024 22:40,545
1/18/2024 22:45,550
1/18/2024 22:50,553
1/18/2024 22:55,547
1/18/2024 23:00,548
1/18/2024 23:05,549
1/18/2024 23:10,548
1/18/2024 23:15,546
1/18/2024 23:20,544
1/18/2024 23:25,545
1/18/2024 23:30,559
1/18/2024 23:35,558
1/18/2024 23:40,561
1/18/2024 23:45,560
1/18/2024 23:50,565
1/18/2024 23:55,566
1/19/2024 0:00,568
1/19/2024 0:05,570
1/19/2024 0:10,575
1/19/2024 0:15,574
1/19/2024 0:20,570
1/19/2024 0:25,576
1/19/2024 0:30,582
1/19/2024 0:35,571
1/19/2024 0:40,575
1/19/2024 0:45,579
1/19/2024 0:50,576
1/19/2024 0:55,570
1/19/2024 1:00,574
1/19/2024 1:05,576
1/19/2024 1:10,577
1/19/2024 1:15,575
1/19/2024 1:20,570
1/19/2024 1:25,580
1/19/2024 1:30,570
1/19/2024 1:35,567
1/19/2024 1:40,565
1/19/2024 1:45,564
1/19/2024 1:50,562
1/19/2024 1:55,560
1/19/2024 2:00,565
1/19/2024 2:05,570
1/19/2024 2:10,572
1/19/2024 2:15,571
1/19/2024 2:20,576
1/19/2024 2:25,575
1/19/2024 2:30,580
1/19/2024 2:35,585
1/19/2024 2:40,588
1/19/2024 2:45,595
1/19/2024 2:50,585
1/19/2024 2:55,589
1/19/2024 3:00,586
1/19/2024 3:05,583
1/19/2024 3:10,580
1/19/2024 3:15,576
1/19/2024 3:20,580
1/19/2024 3:25,575
1/19/2024 3:30,580
1/19/2024 3:35,578
1/19/2024 3:40,579
1/19/2024 3:45,582
1/19/2024 3:50,583
1/19/2024 3:55,586
1/19/2024 4:00,580
1/19/2024 4:05,583
1/19/2024 4:10,580
1/19/2024 4:15,578
1/19/2024 4:20,575
1/19/2024 4:25,581
1/19/2024 4:30,585
1/19/2024 4:35,582
1/19/2024 4:40,580
1/19/2024 4:45,585
1/19/2024 4:50,582
1/19/2024 4:55,581
1/19/2024 5:00,580
1/19/2024 5:05,580
1/19/2024 5:10,579
1/19/2024 5:15,577
1/19/2024 5:20,576
1/19/2024 5:25,575
1/19/2024 5:30,570
1/19/2024 5:35,580
1/19/2024 5:40,575
1/19/2024 5:45,582
1/19/2024 5:50,580
1/19/2024 5:55,576
1/19/2024 6:00,575
1/19/2024 6:05,582
1/19/2024 6:10,581
1/19/2024 6:15,580
1/19/2024 6:20,590
1/19/2024 6:25,595
1/19/2024 6:30,598
1/19/2024 6:35,600
1/19/2024 6:40,602
1/19/2024 6:45,605
1/19/2024 6:50,610
1/19/2024 6:55,612
1/19/2024 7:00,615
1/19/2024 7:05,618
1/19/2024 7:10,614
1/19/2024 7:15,609
1/19/2024 7:20,605
1/19/2024 7:25,601
1/19/2024 7:30,600
1/19/2024 7:35,610
1/19/2024 7:40,590
1/19/2024 7:45,592
1/19/2024 7:50,585
1/19/2024 7:55,581
1/19/2024 8:00,580
1/19/2024 8:05,570
1/19/2024 8:10,575
1/19/2024 8:15,567
1/19/2024 8:20,560
1/19/2024 8:25,562
1/19/2024 8:30,565
1/19/2024 8:35,567
1/19/2024 8:40,576
1/19/2024 8:45,575
1/19/2024 8:50,580
1/19/2024 8:55,590
1/19/2024 9:00,586
1/19/2024 9:05,585
1/19/2024 9:10,590
1/19/2024 9:15,603
1/19/2024 9:20,601
1/19/2024 9:25,605
1/19/2024 9:30,602
1/19/2024 9:35,600
1/19/2024 9:40,596
1/19/2024 9:45,595
1/19/2024 9:50,590
1/19/2024 9:55,580
1/19/2024 10:00,595
1/19/2024 10:05,600
1/19/2024 10:10,605
1/19/2024 10:15,610
1/19/2024 10:20,617
1/19/2024 10:25,615
1/19/2024 10:30,615
1/19/2024 10:35,610
1/19/2024 10:40,609
1/19/2024 10:45,622
1/19/2024 10:50,620
1/19/2024 10:55,611
1/19/2024 11:00,610
1/19/2024 11:05,600
1/19/2024 11:10,575
1/19/2024 11:15,570
1/19/2024 11:20,587
1/19/2024 11:25,589
1/19/2024 11:30,591
1/19/2024 11:35,595
1/19/2024 11:40,596
1/19/2024 11:45,598
1/19/2024 11:50,600
1/19/2024 11:55,602
1/19/2024 12:00,600
1/19/2024 12:05,600
1/19/2024 12:10,590
1/19/2024 12:15,588
1/19/2024 12:20,580
1/19/2024 12:25,575
1/19/2024 12:30,570
1/19/2024 12:35,580
1/19/2024 12:40,571
1/19/2024 12:45,576
1/19/2024 12:50,567
1/19/2024 12:55,580
1/19/2024 13:00,576
1/19/2024 13:05,578
1/19/2024 13:10,563
1/19/2024 13:15,560
1/19/2024 13:20,563
1/19/2024 13:25,561
1/19/2024 13:30,560
1/19/2024 13:35,566
1/19/2024 13:40,558
1/19/2024 13:45,560
1/19/2024 13:50,556
1/19/2024 13:55,548
1/19/2024 14:00,555
1/19/2024 14:05,550
1/19/2024 14:10,559
1/19/2024 14:15,555
1/19/2024 14:20,560
1/19/2024 14:25,569
1/19/2024 14:30,582
1/19/2024 14:35,596
1/19/2024 14:40,612
1/19/2024 14:45,618
1/19/2024 14:50,623
1/19/2024 14:55,650
1/19/2024 15:00,657
1/19/2024 15:05,648
1/19/2024 15:10,621
1/19/2024 15:15,612
1/19/2024 15:20,602
1/19/2024 15:25,585
1/19/2024 15:30,574
1/19/2024 15:35,565
1/19/2024 15:40,557
1/19/2024 15:45,545
1/19/2024 15:50,542
1/19/2024 15:55,545
1/19/2024 16:00,542
1/19/2024 16:05,542
1/19/2024 16:10,546
1/19/2024 16:15,545
1/19/2024 16:20,550
1/19/2024 16:25,565
1/19/2024 16:30,563
1/19/2024 16:35,562
1/19/2024 16:40,560
1/19/2024 16:45,567
1/19/2024 16:50,564
1/19/2024 16:55,560
1/19/2024 17:00,559
1/19/2024 17:05,557
1/19/2024 17:10,550
1/19/2024 17:15,545
1/19/2024 17:20,550
1/19/2024 17:25,556
1/19/2024 17:30,552
1/19/2024 17:35,551
1/19/2024 17:40,550
1/19/2024 17:45,565
1/19/2024 17:50,560
1/19/2024 17:55,558
1/19/2024 18:00,556
1/19/2024 18:05,565
1/19/2024 18:10,562
1/19/2024 18:15,565
1/19/2024 18:20,564
1/19/2024 18:25,560
